"KEY1","KEY2","KEY3","PERIOD","V1","V2"
"IT","mks_T","225_50_ R_17","2008-10",348.00,4049.00
"IT","mks_T","225_50_ R_17","2009-10",169.00,4004.00
"IT","mks_T","225_50_ R_17","2010-10",394.00,2326.00
"IT","mks_T","225_45_R_17","2000-10",260.00,1236.00
"IT","mks_T","225_45_R_17","2001-10",119.00,1298.00
"IT","mks_T","225_45_R_17","2002-10",354.00,1363.00
"IT","mks_T","225_45_R_17","2003-10",113.00,1431.00
"IT","mks_T","225_45_R_17","2004-10",279.00,1503.00
"IT","mks_T","225_45_R_17","2005-10",293.00,1578.00
"IT","mks_T","225_45_R_17","2006-10",80.00,1656.00
"IT","mks_T","225_45_R_17","2007-10",196.00,1739.00
"IT","mks_T","225_45_R_17","2008-10",33.00,1826.00
"IT","mks_T","225_45_R_17","2009-10",362.00,1918.00
"IT","mks_T","225_45_R_17","2010-10",275.00,2014.00
"IT","mks_T","245_40_R_18","2000-10",29.00,3939.00
"IT","mks_T","245_40_R_18","2001-10",210.00,1804.00
"IT","mks_T","245_40_R_18","2002-10",187.00,1792.00
"IT","mks_T","245_40_R_18","2003-10",176.00,3395.00
"IT","mks_T","245_40_R_18","2004-10",243.00,2973.00
"IT","mks_T","245_40_R_18","2005-10",405.00,110.00
"IT","mks_T","245_40_R_18","2006-10",177.00,764.00
"IT","mks_T","245_40_R_18","2007-10",403.00,371.00
"IT","mks_T","245_40_R_18","2008-10",319.00,554.00
"IT","mks_T","245_40_R_18","2009-10",222.00,3468.00
"IT","mks_T","245_40_R_18","2010-10",269.00,3757.00
"DE","mks_T","225_50_ R_17","2000-10",398.00,3693.00
"DE","mks_T","225_50_ R_17","2001-10",241.00,423.00
"DE","mks_T","225_50_ R_17","2002-10",125.00,2278.00
"DE","mks_T","225_50_ R_17","2003-10",179.00,2259.00
"DE","mks_T","225_50_ R_17","2004-10",216.00,222.00
"DE","mks_T","225_50_ R_17","2005-10",37.00,2367.00
"DE","mks_T","225_50_ R_17","2006-10",286.00,1773.00
"DE","mks_T","225_50_ R_17","2007-10",258.00,3139.00
"DE","mks_T","225_50_ R_17","2008-10",353.00,4105.00
"DE","mks_T","225_50_ R_17","2009-10",171.00,4059.00
"DE","mks_T","225_50_ R_17","2010-10",400.00,2358.00
"DE","mks_T","225_45_R_17","2000-10",263.00,1252.00
"DE","mks_T","225_45_R_17","2001-10",122.00,1315.00
"DE","mks_T","225_45_R_17","2002-10",359.00,1382.00
"DE","mks_T","225_45_R_17","2003-10",115.00,1450.00
"DE","mks_T","225_45_R_17","2004-10",282.00,1523.00
"DE","mks_T","225_45_R_17","2005-10",297.00,1600.00
"DE","mks_T","225_45_R_17","2006-10",81.00,1679.00
"DE","mks_T","225_45_R_17","2007-10",199.00,1763.00
"DE","mks_T","225_45_R_17","2008-10",33.00,1851.00
"DE","mks_T","225_45_R_17","2009-10",367.00,1944.00
"DE","mks_T","225_45_R_17","2010-10",278.00,2041.00
"DE","mks_T","245_40_R_18","2000-10",29.00,3993.00
"DE","mks_T","245_40_R_18","2001-10",213.00,1828.00
"DE","mks_T","245_40_R_18","2002-10",190.00,1817.00
"DE","mks_T","245_40_R_18","2003-10",178.00,3442.00
"DE","mks_T","245_40_R_18","2004-10",246.00,3014.00
"DE","mks_T","245_40_R_18","2005-10",411.00,112.00
"DE","mks_T","245_40_R_18","2006-10",180.00,776.00
"DE","mks_T","245_40_R_18","2007-10",408.00,375.00
"DE","mks_T","245_40_R_18","2008-10",323.00,562.00
"DE","mks_T","245_40_R_18","2009-10",225.00,3516.00
"DE","mks_T","245_40_R_18","2010-10",273.00,3809.00
"ES","mks_T","225_50_ R_17","2000-10",323.00,3001.00
"ES","mks_T","225_50_ R_17","2001-10",196.00,344.00
"ES","mks_T","225_50_ R_17","2002-10",101.00,1853.00
"ES","mks_T","225_50_ R_17","2003-10",145.00,1836.00
"ES","mks_T","225_50_ R_17","2004-10",176.00,181.00
"ES","mks_T","225_50_ R_17","2005-10",30.00,1924.00
"ES","mks_T","225_50_ R_17","2006-10",233.00,1441.00
"ES","mks_T","225_50_ R_17","2007-10",210.00,2552.00
"ES","mks_T","225_50_ R_17","2008-10",287.00,3337.00
"ES","mks_T","225_50_ R_17","2009-10",139.00,3300.00
"ES","mks_T","225_50_ R_17","2010-10",325.00,1917.00
"ES","mks_T","225_45_R_17","2000-10",214.00,1019.00
"ES","mks_T","225_45_R_17","2001-10",99.00,1069.00
"ES","mks_T","225_45_R_17","2002-10",293.00,1124.00
"ES","mks_T","225_45_R_17","2003-10",94.00,1179.00
"ES","mks_T","225_45_R_17","2004-10",230.00,1238.00
"ES","mks_T","225_45_R_17","2005-10",241.00,1300.00
"ES","mks_T","225_45_R_17","2006-10",66.00,1365.00
"ES","mks_T","225_45_R_17","2007-10",162.00,1434.00
"ES","mks_T","225_45_R_17","2008-10",27.00,1505.00
"ES","mks_T","225_45_R_17","2009-10",299.00,1580.00
"ES","mks_T","225_45_R_17","2010-10",227.00,1659.00
"ES","mks_T","245_40_R_18","2000-10",24.00,3247.00
"ES","mks_T","245_40_R_18","2001-10",173.00,1486.00
"ES","mks_T","245_40_R_18","2002-10",155.00,1477.00
"ES","mks_T","245_40_R_18","2003-10",145.00,2799.00
"ES","mks_T","245_40_R_18","2004-10",200.00,2450.00
"ES","mks_T","245_40_R_18","2005-10",334.00,91.00
"ES","mks_T","245_40_R_18","2006-10",146.00,630.00
"ES","mks_T","245_40_R_18","2007-10",332.00,305.00
"ES","mks_T","245_40_R_18","2008-10",263.00,457.00
"ES","mks_T","245_40_R_18","2009-10",183.00,2858.00
"ES","mks_T","245_40_R_18","2010-10",221.00,3097.00
"IT","mks_T","225_50_ R_17","2000-11",418.00,3890.00
"IT","mks_T","225_50_ R_17","2001-11",254.00,446.00
"IT","mks_T","225_50_ R_17","2002-11",132.00,2400.00
"IT","mks_T","225_50_ R_17","2003-11",188.00,2379.00
"IT","mks_T","225_50_ R_17","2004-11",228.00,234.00
"IT","mks_T","225_50_ R_17","2005-11",39.00,2493.00
"IT","mks_T","225_50_ R_17","2006-11",303.00,1868.00
"IT","mks_T","225_50_ R_17","2007-11",272.00,3307.00
"IT","mks_T","225_50_ R_17","2008-11",372.00,4324.00
"IT","mks_T","225_50_ R_17","2009-11",180.00,4276.00
"IT","mks_T","225_50_ R_17","2010-11",421.00,2484.00
"IT","mks_T","225_45_R_17","2000-11",277.00,1320.00
"IT","mks_T","225_45_R_17","2001-11",128.00,1386.00
"IT","mks_T","225_45_R_17","2002-11",378.00,1455.00
"IT","mks_T","225_45_R_17","2003-11",121.00,1528.00
"IT","mks_T","225_45_R_17","2004-11",298.00,1605.00
"IT","mks_T","225_45_R_17","2005-11",312.00,1685.00
"IT","mks_T","225_45_R_17","2006-11",86.00,1769.00
"IT","mks_T","225_45_R_17","2007-11",209.00,1857.00
"IT","mks_T","225_45_R_17","2008-11",35.00,1950.00
"IT","mks_T","225_45_R_17","2009-11",386.00,2048.00
"IT","mks_T","225_45_R_17","2010-11",294.00,2151.00
"IT","mks_T","245_40_R_18","2000-11",31.00,4206.00
"IT","mks_T","245_40_R_18","2001-11",224.00,1926.00
"IT","mks_T","245_40_R_18","2002-11",200.00,1914.00
"IT","mks_T","245_40_R_18","2003-11",188.00,3626.00
"IT","mks_T","245_40_R_18","2004-11",260.00,3175.00
"IT","mks_T","245_40_R_18","2005-11",432.00,118.00
"IT","mks_T","245_40_R_18","2006-11",189.00,816.00
"IT","mks_T","245_40_R_18","2007-11",430.00,396.00
"IT","mks_T","245_40_R_18","2008-11",341.00,592.00
"IT","mks_T","245_40_R_18","2009-11",238.00,3704.00
"IT","mks_T","245_40_R_18","2010-11",287.00,4013.00
"DE","mks_T","225_50_ R_17","2000-11",425.00,3944.00
"DE","mks_T","225_50_ R_17","2001-11",257.00,452.00
"DE","mks_T","225_50_ R_17","2002-11",133.00,2433.00
"DE","mks_T","225_50_ R_17","2003-11",191.00,2412.00
"DE","mks_T","225_50_ R_17","2004-11",231.00,238.00
"DE","mks_T","225_50_ R_17","2005-11",40.00,2528.00
"DE","mks_T","225_50_ R_17","2006-11",306.00,1893.00
"DE","mks_T","225_50_ R_17","2007-11",275.00,3353.00
"DE","mks_T","225_50_ R_17","2008-11",377.00,4384.00
"DE","mks_T","225_50_ R_17","2009-11",183.00,4335.00
"DE","mks_T","225_50_ R_17","2010-11",427.00,2518.00
"DE","mks_T","225_45_R_17","2000-11",281.00,1338.00
"DE","mks_T","225_45_R_17","2001-11",130.00,1405.00
"DE","mks_T","225_45_R_17","2002-11",384.00,1476.00
"DE","mks_T","225_45_R_17","2003-11",123.00,1549.00
"DE","mks_T","225_45_R_17","2004-11",301.00,1627.00
"DE","mks_T","225_45_R_17","2005-11",317.00,1708.00
"DE","mks_T","225_45_R_17","2006-11",87.00,1793.00
"DE","mks_T","225_45_R_17","2007-11",212.00,1883.00
"DE","mks_T","225_45_R_17","2008-11",35.00,1977.00
"DE","mks_T","225_45_R_17","2009-11",392.00,2076.00
"DE","mks_T","225_45_R_17","2010-11",297.00,2180.00
"DE","mks_T","245_40_R_18","2000-11",31.00,4265.00
"DE","mks_T","245_40_R_18","2001-11",228.00,1953.00
"DE","mks_T","245_40_R_18","2002-11",202.00,1940.00
"DE","mks_T","245_40_R_18","2003-11",190.00,3676.00
"DE","mks_T","245_40_R_18","2004-11",263.00,3219.00
"DE","mks_T","245_40_R_18","2005-11",439.00,120.00
"DE","mks_T","245_40_R_18","2006-11",193.00,828.00
"DE","mks_T","245_40_R_18","2007-11",436.00,400.00
"DE","mks_T","245_40_R_18","2008-11",345.00,601.00
"DE","mks_T","245_40_R_18","2009-11",240.00,3755.00
"DE","mks_T","245_40_R_18","2010-11",292.00,4068.00
"ES","mks_T","225_50_ R_17","2000-11",345.00,3205.00
"ES","mks_T","225_50_ R_17","2001-11",209.00,367.00
"ES","mks_T","225_50_ R_17","2002-11",108.00,1979.00
"ES","mks_T","225_50_ R_17","2003-11",155.00,1961.00
"ES","mks_T","225_50_ R_17","2004-11",188.00,194.00
"ES","mks_T","225_50_ R_17","2005-11",32.00,2055.00
"ES","mks_T","225_50_ R_17","2006-11",249.00,1539.00
"ES","mks_T","225_50_ R_17","2007-11",224.00,2726.00
"ES","mks_T","225_50_ R_17","2008-11",307.00,3564.00
"ES","mks_T","225_50_ R_17","2009-11",149.00,3524.00
"ES","mks_T","225_50_ R_17","2010-11",348.00,2047.00
"ES","mks_T","225_45_R_17","2000-11",229.00,1088.00
"ES","mks_T","225_45_R_17","2001-11",106.00,1142.00
"ES","mks_T","225_45_R_17","2002-11",312.00,1200.00
"ES","mks_T","225_45_R_17","2003-11",100.00,1260.00
"ES","mks_T","225_45_R_17","2004-11",245.00,1322.00
"ES","mks_T","225_45_R_17","2005-11",257.00,1388.00
"ES","mks_T","225_45_R_17","2006-11",70.00,1458.00
"ES","mks_T","225_45_R_17","2007-11",173.00,1531.00
"ES","mks_T","225_45_R_17","2008-11",29.00,1607.00
"ES","mks_T","225_45_R_17","2009-11",319.00,1687.00
"ES","mks_T","225_45_R_17","2010-11",242.00,1772.00
"ES","mks_T","245_40_R_18","2000-11",25.00,3467.00
"ES","mks_T","245_40_R_18","2001-11",185.00,1587.00
"ES","mks_T","245_40_R_18","2002-11",165.00,1577.00
"ES","mks_T","245_40_R_18","2003-11",155.00,2989.00
"ES","mks_T","245_40_R_18","2004-11",213.00,2617.00
"ES","mks_T","245_40_R_18","2005-11",356.00,97.00
"ES","mks_T","245_40_R_18","2006-11",156.00,673.00
"ES","mks_T","245_40_R_18","2007-11",354.00,326.00
"ES","mks_T","245_40_R_18","2008-11",281.00,488.00
"ES","mks_T","245_40_R_18","2009-11",196.00,3053.00
"ES","mks_T","245_40_R_18","2010-11",237.00,3308.00
"IT","mks_T","225_50_ R_17","2000-12",475.00,4420.00
"IT","mks_T","225_50_ R_17","2001-12",289.00,506.00
"IT","mks_T","225_50_ R_17","2002-12",150.00,2728.00
"IT","mks_T","225_50_ R_17","2003-12",214.00,2704.00
"IT","mks_T","225_50_ R_17","2004-12",259.00,266.00
"IT","mks_T","225_50_ R_17","2005-12",44.00,2833.00
"IT","mks_T","225_50_ R_17","2006-12",344.00,2123.00
"IT","mks_T","225_50_ R_17","2007-12",309.00,3758.00
"IT","mks_T","225_50_ R_17","2008-12",423.00,4914.00
"IT","mks_T","225_50_ R_17","2009-12",205.00,4859.00
"IT","mks_T","225_50_ R_17","2010-12",479.00,2823.00
"IT","mks_T","225_45_R_17","2000-12",315.00,1500.00
"IT","mks_T","225_45_R_17","2001-12",145.00,1575.00
"IT","mks_T","225_45_R_17","2002-12",430.00,1654.00
"IT","mks_T","225_45_R_17","2003-12",138.00,1736.00
"IT","mks_T","225_45_R_17","2004-12",339.00,1824.00
"IT","mks_T","225_45_R_17","2005-12",355.00,1915.00
"IT","mks_T","225_45_R_17","2006-12",98.00,2010.00
"IT","mks_T","225_45_R_17","2007-12",238.00,2110.00
"IT","mks_T","225_45_R_17","2008-12",40.00,2216.00
"IT","mks_T","225_45_R_17","2009-12",439.00,2328.00
"IT","mks_T","225_45_R_17","2010-12",334.00,2444.00
"IT","mks_T","245_40_R_18","2000-12",35.00,4780.00
"IT","mks_T","245_40_R_18","2001-12",255.00,2189.00
"IT","mks_T","245_40_R_18","2002-12",228.00,2175.00
"IT","mks_T","245_40_R_18","2003-12",214.00,4120.00
"IT","mks_T","245_40_R_18","2004-12",295.00,3608.00
"IT","mks_T","245_40_R_18","2005-12",491.00,134.00
"IT","mks_T","245_40_R_18","2006-12",215.00,928.00
"IT","mks_T","245_40_R_18","2007-12",489.00,450.00
"IT","mks_T","245_40_R_18","2008-12",388.00,673.00
"IT","mks_T","245_40_R_18","2009-12",270.00,4209.00
"IT","mks_T","245_40_R_18","2010-12",326.00,4560.00
"DE","mks_T","225_50_ R_17","2000-12",483.00,4481.00
"DE","mks_T","225_50_ R_17","2001-12",293.00,514.00
"DE","mks_T","225_50_ R_17","2002-12",151.00,2765.00
"DE","mks_T","225_50_ R_17","2003-12",218.00,2741.00
"DE","mks_T","225_50_ R_17","2004-12",263.00,270.00
"DE","mks_T","225_50_ R_17","2005-12",45.00,2873.00
"DE","mks_T","225_50_ R_17","2006-12",348.00,2151.00
"DE","mks_T","225_50_ R_17","2007-12",313.00,3810.00
"DE","mks_T","225_50_ R_17","2008-12",429.00,4981.00
"DE","mks_T","225_50_ R_17","2009-12",208.00,4926.00
"DE","mks_T","225_50_ R_17","2010-12",485.00,2861.00
"DE","mks_T","225_45_R_17","2000-12",319.00,1520.00
"DE","mks_T","225_45_R_17","2001-12",148.00,1596.00
"DE","mks_T","225_45_R_17","2002-12",436.00,1678.00
"DE","mks_T","225_45_R_17","2003-12",140.00,1760.00
"DE","mks_T","225_45_R_17","2004-12",343.00,1849.00
"DE","mks_T","225_45_R_17","2005-12",360.00,1941.00
"DE","mks_T","225_45_R_17","2006-12",99.00,2038.00
"DE","mks_T","225_45_R_17","2007-12",241.00,2140.00
"DE","mks_T","225_45_R_17","2008-12",40.00,2246.00
"DE","mks_T","225_45_R_17","2009-12",445.00,2359.00
"DE","mks_T","225_45_R_17","2010-12",338.00,2478.00
"DE","mks_T","245_40_R_18","2000-12",35.00,4846.00
"DE","mks_T","245_40_R_18","2001-12",259.00,2219.00
"DE","mks_T","245_40_R_18","2002-12",230.00,2205.00
"DE","mks_T","245_40_R_18","2003-12",216.00,4178.00
"DE","mks_T","245_40_R_18","2004-12",299.00,3658.00
"DE","mks_T","245_40_R_18","2005-12",499.00,136.00
"DE","mks_T","245_40_R_18","2006-12",219.00,941.00
"DE","mks_T","245_40_R_18","2007-12",495.00,455.00
"DE","mks_T","245_40_R_18","2008-12",393.00,683.00
"DE","mks_T","245_40_R_18","2009-12",273.00,4268.00
"DE","mks_T","245_40_R_18","2010-12",331.00,4623.00
"ES","mks_T","225_50_ R_17","2000-12",393.00,3643.00
"ES","mks_T","225_50_ R_17","2001-12",238.00,418.00
"ES","mks_T","225_50_ R_17","2002-12",123.00,2249.00
"ES","mks_T","225_50_ R_17","2003-12",176.00,2229.00
"ES","mks_T","225_50_ R_17","2004-12",214.00,220.00
"ES","mks_T","225_50_ R_17","2005-12",36.00,2335.00
"ES","mks_T","225_50_ R_17","2006-12",283.00,1749.00
"ES","mks_T","225_50_ R_17","2007-12",255.00,3098.00
"ES","mks_T","225_50_ R_17","2008-12",349.00,4050.00
"ES","mks_T","225_50_ R_17","2009-12",169.00,4005.00
"ES","mks_T","225_50_ R_17","2010-12",395.00,2326.00
"ES","mks_T","225_45_R_17","2000-12",260.00,1236.00
"ES","mks_T","225_45_R_17","2001-12",120.00,1298.00
"ES","mks_T","225_45_R_17","2002-12",355.00,1364.00
"ES","mks_T","225_45_R_17","2003-12",114.00,1431.00
"ES","mks_T","225_45_R_17","2004-12",279.00,1503.00
"ES","mks_T","225_45_R_17","2005-12",293.00,1578.00
"ES","mks_T","225_45_R_17","2006-12",80.00,1656.00
"ES","mks_T","225_45_R_17","2007-12",196.00,1740.00
"ES","mks_T","225_45_R_17","2008-12",33.00,1826.00
"ES","mks_T","225_45_R_17","2009-12",363.00,1918.00
"ES","mks_T","225_45_R_17","2010-12",275.00,2014.00
"ES","mks_T","245_40_R_18","2000-12",29.00,3940.00
"ES","mks_T","245_40_R_18","2001-12",210.00,1804.00
"ES","mks_T","245_40_R_18","2002-12",188.00,1793.00
"ES","mks_T","245_40_R_18","2003-12",176.00,3396.00
"ES","mks_T","245_40_R_18","2004-12",243.00,2974.00
"ES","mks_T","245_40_R_18","2005-12",405.00,110.00
"ES","mks_T","245_40_R_18","2006-12",178.00,765.00
"ES","mks_T","245_40_R_18","2007-12",403.00,370.00
"ES","mks_T","245_40_R_18","2008-12",319.00,555.00
"ES","mks_T","245_40_R_18","2009-12",223.00,3469.00
"ES","mks_T","245_40_R_18","2010-12",269.00,3759.00
